t,lower,upper
4.201000E2,,
4.202000E2,,
4.203000E2,,
4.204000E2,,
4.205000E2,,
4.206000E2,,
4.207000E2,,
4.208000E2,,
4.209000E2,,
4.210000E2,-3.958811E-2,-6.904448E-2
4.211000E2,,
4.212000E2,,
4.213000E2,,
4.214000E2,,
4.215000E2,,
4.216000E2,,
4.217000E2,,
4.218000E2,,
4.219000E2,,
4.220000E2,-3.958843E-2,-6.911395E-2
4.221000E2,,
4.222000E2,,
4.223000E2,,
4.224000E2,,
4.225000E2,,
4.226000E2,,
4.227000E2,,
4.228000E2,,
4.229000E2,,
4.230000E2,-3.958855E-2,-6.908108E-2
4.231000E2,,
4.232000E2,,
4.233000E2,,
4.234000E2,,
4.235000E2,,
4.236000E2,,
4.237000E2,,
4.238000E2,,
4.239000E2,,
4.240000E2,-3.958857E-2,-6.913334E-2
4.241000E2,,
4.242000E2,,
4.243000E2,,
4.244000E2,,
4.245000E2,,
4.246000E2,,
4.247000E2,,
4.248000E2,,
4.249000E2,,
4.250000E2,-3.959406E-2,-6.912741E-2
4.251000E2,,
4.252000E2,,
4.253000E2,,
4.254000E2,,
4.255000E2,,
4.256000E2,,
4.257000E2,,
4.258000E2,,
4.259000E2,,
4.260000E2,-3.959279E-2,-6.911885E-2
4.261000E2,,
4.262000E2,,
4.263000E2,,
4.264000E2,,
4.265000E2,,
4.266000E2,,
4.267000E2,,
4.268000E2,,
4.269000E2,,
4.270000E2,-3.959273E-2,-6.911707E-2
4.271000E2,,
4.272000E2,,
4.273000E2,,
4.274000E2,,
4.275000E2,,
4.276000E2,,
4.277000E2,,
4.278000E2,,
4.279000E2,,
4.280000E2,-3.959202E-2,-6.910231E-2
4.281000E2,,
4.282000E2,,
4.283000E2,,
4.284000E2,,
4.285000E2,,
4.286000E2,,
4.287000E2,,
4.288000E2,,
4.289000E2,,
4.290000E2,-3.959082E-2,-6.908772E-2
4.291000E2,,
4.292000E2,,
4.293000E2,,
4.294000E2,,
4.295000E2,,
4.296000E2,,
4.297000E2,,
4.298000E2,,
4.299000E2,,
4.300000E2,-3.959032E-2,-6.912734E-2
4.301000E2,,
4.302000E2,,
4.303000E2,,
4.304000E2,,
4.305000E2,,
4.306000E2,,
4.307000E2,,
4.308000E2,,
4.309000E2,,
4.310000E2,-3.959052E-2,-6.909733E-2
4.311000E2,,
4.312000E2,,
4.313000E2,,
4.314000E2,,
4.315000E2,,
4.316000E2,,
4.317000E2,,
4.318000E2,,
4.319000E2,,
4.320000E2,-3.959149E-2,-6.921271E-2
4.321000E2,,
4.322000E2,,
4.323000E2,,
4.324000E2,,
4.325000E2,,
4.326000E2,,
4.327000E2,,
4.328000E2,,
4.329000E2,,
4.330000E2,-3.958923E-2,-6.908999E-2
4.331000E2,,
4.332000E2,,
4.333000E2,,
4.334000E2,,
4.335000E2,,
4.336000E2,,
4.337000E2,,
4.338000E2,,
4.339000E2,,
4.340000E2,-3.958897E-2,-6.807018E-2
4.341000E2,,
4.342000E2,,
4.343000E2,,
4.344000E2,,
4.345000E2,,
4.346000E2,,
4.347000E2,,
4.348000E2,,
4.349000E2,,
4.350000E2,-3.958896E-2,-6.619883E-2
4.351000E2,,
4.352000E2,,
4.353000E2,,
4.354000E2,,
4.355000E2,,
4.356000E2,,
4.357000E2,,
4.358000E2,,
4.359000E2,,
4.360000E2,-3.958937E-2,-6.619883E-2
4.361000E2,,
4.362000E2,,
4.363000E2,,
4.364000E2,,
4.365000E2,,
4.366000E2,,
4.367000E2,,
4.368000E2,,
4.369000E2,,
4.370000E2,-3.959046E-2,-6.615320E-2
4.371000E2,,
4.372000E2,,
4.373000E2,,
4.374000E2,,
4.375000E2,,
4.376000E2,,
4.377000E2,,
4.378000E2,,
4.379000E2,,
4.380000E2,-3.954112E-2,-6.609977E-2
4.381000E2,,
4.382000E2,,
4.383000E2,,
4.384000E2,,
4.385000E2,,
4.386000E2,,
4.387000E2,,
4.388000E2,,
4.389000E2,,
4.390000E2,-3.960028E-2,-6.616389E-2
4.391000E2,,
4.392000E2,,
4.393000E2,,
4.394000E2,,
4.395000E2,,
4.396000E2,,
4.397000E2,,
4.398000E2,,
4.399000E2,,
4.400000E2,-3.959668E-2,-6.613222E-2
4.401000E2,,
4.402000E2,,
4.403000E2,,
4.404000E2,,
4.405000E2,,
4.406000E2,,
4.407000E2,,
4.408000E2,,
4.409000E2,,
4.410000E2,-3.961797E-2,-6.608889E-2
4.411000E2,,
4.412000E2,,
4.413000E2,,
4.414000E2,,
4.415000E2,,
4.416000E2,,
4.417000E2,,
4.418000E2,,
4.419000E2,,
4.420000E2,-3.960888E-2,-6.605696E-2
4.421000E2,,
4.422000E2,,
4.423000E2,,
4.424000E2,,
4.425000E2,,
4.426000E2,,
4.427000E2,,
4.428000E2,,
4.429000E2,,
4.430000E2,-3.960451E-2,-6.613596E-2
4.431000E2,,
4.432000E2,,
4.433000E2,,
4.434000E2,,
4.435000E2,,
4.436000E2,,
4.437000E2,,
4.438000E2,,
4.439000E2,,
4.440000E2,-3.959081E-2,-6.611289E-2
4.441000E2,,
4.442000E2,,
4.443000E2,,
4.444000E2,,
4.445000E2,,
4.446000E2,,
4.447000E2,,
4.448000E2,,
4.449000E2,,
4.450000E2,-3.959149E-2,-6.607471E-2
4.451000E2,,
4.452000E2,,
4.453000E2,,
4.454000E2,,
4.455000E2,,
4.456000E2,,
4.457000E2,,
4.458000E2,,
4.459000E2,,
4.460000E2,-3.959078E-2,-6.608284E-2
4.461000E2,,
4.462000E2,,
4.463000E2,,
4.464000E2,,
4.465000E2,,
4.466000E2,,
4.467000E2,,
4.468000E2,,
4.469000E2,,
4.470000E2,-3.959023E-2,-6.616052E-2
4.471000E2,,
4.472000E2,,
4.473000E2,,
4.474000E2,,
4.475000E2,,
4.476000E2,,
4.477000E2,,
4.478000E2,,
4.479000E2,,
4.480000E2,-3.959009E-2,-6.608239E-2
4.481000E2,,
4.482000E2,,
4.483000E2,,
4.484000E2,,
4.485000E2,,
4.486000E2,,
4.487000E2,,
4.488000E2,,
4.489000E2,,
4.490000E2,-3.959001E-2,-6.605628E-2
4.491000E2,,
4.492000E2,,
4.493000E2,,
4.494000E2,,
4.495000E2,,
4.496000E2,,
4.497000E2,,
4.498000E2,,
4.499000E2,,
4.500000E2,-3.958997E-2,-6.604931E-2
4.501000E2,,
4.502000E2,,
4.503000E2,,
4.504000E2,,
4.505000E2,,
4.506000E2,,
4.507000E2,,
4.508000E2,,
4.509000E2,,
4.510000E2,-3.958999E-2,-6.606349E-2
4.511000E2,,
4.512000E2,,
4.513000E2,,
4.514000E2,,
4.515000E2,,
4.516000E2,,
4.517000E2,,
4.518000E2,,
4.519000E2,,
4.520000E2,-3.959020E-2,-6.610578E-2
4.521000E2,,
4.522000E2,,
4.523000E2,,
4.524000E2,,
4.525000E2,,
4.526000E2,,
4.527000E2,,
4.528000E2,,
4.529000E2,,
4.530000E2,-3.959020E-2,-6.616997E-2
4.531000E2,,
4.532000E2,,
4.533000E2,,
4.534000E2,,
4.535000E2,,
4.536000E2,,
4.537000E2,,
4.538000E2,,
4.539000E2,,
4.540000E2,-3.959020E-2,-6.610172E-2
4.541000E2,,
4.542000E2,,
4.543000E2,,
4.544000E2,,
4.545000E2,,
4.546000E2,,
4.547000E2,,
4.548000E2,,
4.549000E2,,
4.550000E2,-3.959020E-2,-6.609810E-2
4.551000E2,,
4.552000E2,,
4.553000E2,,
4.554000E2,,
4.555000E2,,
4.556000E2,,
4.557000E2,,
4.558000E2,,
4.559000E2,,
4.560000E2,-3.959020E-2,-6.608200E-2
4.561000E2,,
4.562000E2,,
4.563000E2,,
4.564000E2,,
4.565000E2,,
4.566000E2,,
4.567000E2,,
4.568000E2,,
4.569000E2,,
4.570000E2,-3.959020E-2,-6.606039E-2
4.571000E2,,
4.572000E2,,
4.573000E2,,
4.574000E2,,
4.575000E2,,
4.576000E2,,
4.577000E2,,
4.578000E2,,
4.579000E2,,
4.580000E2,-3.959020E-2,-6.596054E-2
4.581000E2,,
4.582000E2,,
4.583000E2,,
4.584000E2,,
4.585000E2,,
4.586000E2,,
4.587000E2,,
4.588000E2,,
4.589000E2,,
4.590000E2,-3.959020E-2,-6.587476E-2
4.591000E2,,
4.592000E2,,
4.593000E2,,
4.594000E2,,
4.595000E2,,
4.596000E2,,
4.597000E2,,
4.598000E2,,
4.599000E2,,
4.600000E2,-3.959020E-2,-6.573854E-2
4.601000E2,,
4.602000E2,,
4.603000E2,,
4.604000E2,,
4.605000E2,,
4.606000E2,,
4.607000E2,,
4.608000E2,,
4.609000E2,,
4.610000E2,-3.959020E-2,-6.567751E-2
4.611000E2,,
4.612000E2,,
4.613000E2,,
4.614000E2,,
4.615000E2,,
4.616000E2,,
4.617000E2,,
4.618000E2,,
4.619000E2,,
4.620000E2,-3.959020E-2,-6.573028E-2
4.621000E2,,
4.622000E2,,
4.623000E2,,
4.624000E2,,
4.625000E2,,
4.626000E2,,
4.627000E2,,
4.628000E2,,
4.629000E2,,
4.630000E2,-3.959020E-2,-6.558538E-2
4.631000E2,,
4.632000E2,,
4.633000E2,,
4.634000E2,,
4.635000E2,,
4.636000E2,,
4.637000E2,,
4.638000E2,,
4.639000E2,,
4.640000E2,-3.959020E-2,-6.556649E-2
4.641000E2,,
4.642000E2,,
4.643000E2,,
4.644000E2,,
4.645000E2,,
4.646000E2,,
4.647000E2,,
4.648000E2,,
4.649000E2,,
4.650000E2,-3.959020E-2,-6.554238E-2
4.651000E2,,
4.652000E2,,
4.653000E2,,
4.654000E2,,
4.655000E2,,
4.656000E2,,
4.657000E2,,
4.658000E2,,
4.659000E2,,
4.660000E2,-3.959020E-2,-6.561763E-2
4.661000E2,,
4.662000E2,,
4.663000E2,,
4.664000E2,,
4.665000E2,,
4.666000E2,,
4.667000E2,,
4.668000E2,,
4.669000E2,,
4.670000E2,-3.959020E-2,-6.562874E-2
4.671000E2,,
4.672000E2,,
4.673000E2,,
4.674000E2,,
4.675000E2,,
4.676000E2,,
4.677000E2,,
4.678000E2,,
4.679000E2,,
4.680000E2,-3.959020E-2,-6.554252E-2
4.681000E2,,
4.682000E2,,
4.683000E2,,
4.684000E2,,
4.685000E2,,
4.686000E2,,
4.687000E2,,
4.688000E2,,
4.689000E2,,
4.690000E2,-3.959020E-2,-6.565710E-2
4.691000E2,,
4.692000E2,,
4.693000E2,,
4.694000E2,,
4.695000E2,,
4.696000E2,,
4.697000E2,,
4.698000E2,,
4.699000E2,,
4.700000E2,-3.959020E-2,-6.554297E-2
4.701000E2,,
4.702000E2,,
4.703000E2,,
4.704000E2,,
4.705000E2,,
4.706000E2,,
4.707000E2,,
4.708000E2,,
4.709000E2,,
4.710000E2,-3.959020E-2,-6.559345E-2
4.711000E2,,
4.712000E2,,
4.713000E2,,
4.714000E2,,
4.715000E2,,
4.716000E2,,
4.717000E2,,
4.718000E2,,
4.719000E2,,
4.720000E2,-3.959020E-2,-6.564847E-2
4.721000E2,,
4.722000E2,,
4.723000E2,,
4.724000E2,,
4.725000E2,,
4.726000E2,,
4.727000E2,,
4.728000E2,,
4.729000E2,,
4.730000E2,-3.959020E-2,-6.565892E-2
4.731000E2,,
4.732000E2,,
4.733000E2,,
4.734000E2,,
4.735000E2,,
4.736000E2,,
4.737000E2,,
4.738000E2,,
4.739000E2,,
4.740000E2,-3.959020E-2,-6.564648E-2
4.741000E2,,
4.742000E2,,
4.743000E2,,
4.744000E2,,
4.745000E2,,
4.746000E2,,
4.747000E2,,
4.748000E2,,
4.749000E2,,
4.750000E2,-3.959020E-2,-6.563061E-2
4.751000E2,,
4.752000E2,,
4.753000E2,,
4.754000E2,,
4.755000E2,,
4.756000E2,,
4.757000E2,,
4.758000E2,,
4.759000E2,,
4.760000E2,-3.959020E-2,-6.558872E-2
4.761000E2,,
4.762000E2,,
4.763000E2,,
4.764000E2,,
4.765000E2,,
4.766000E2,,
4.767000E2,,
4.768000E2,,
4.769000E2,,
4.770000E2,-3.959020E-2,-6.563254E-2
4.771000E2,,
4.772000E2,,
4.773000E2,,
4.774000E2,,
4.775000E2,,
4.776000E2,,
4.777000E2,,
4.778000E2,,
4.779000E2,,
4.780000E2,-3.959020E-2,-6.560168E-2
4.781000E2,,
4.782000E2,,
4.783000E2,,
4.784000E2,,
4.785000E2,,
4.786000E2,,
4.787000E2,,
4.788000E2,,
4.789000E2,,
4.790000E2,-3.959020E-2,-6.562218E-2
4.791000E2,,
4.792000E2,,
4.793000E2,,
4.794000E2,,
4.795000E2,,
4.796000E2,,
4.797000E2,,
4.798000E2,,
4.799000E2,,
4.800000E2,-3.959020E-2,-6.566239E-2
4.801000E2,,
4.802000E2,,
4.803000E2,,
4.804000E2,,
4.805000E2,,
4.806000E2,,
4.807000E2,,
4.808000E2,,
4.809000E2,,
4.810000E2,-3.959020E-2,-6.563783E-2
4.811000E2,,
4.812000E2,,
4.813000E2,,
4.814000E2,,
4.815000E2,,
4.816000E2,,
4.817000E2,,
4.818000E2,,
4.819000E2,,
4.820000E2,-3.959020E-2,-6.561183E-2
4.821000E2,,
4.822000E2,,
4.823000E2,,
4.824000E2,,
4.825000E2,,
4.826000E2,,
4.827000E2,,
4.828000E2,,
4.829000E2,,
4.830000E2,-3.959020E-2,-6.560602E-2
4.831000E2,,
4.832000E2,,
4.833000E2,,
4.834000E2,,
4.835000E2,,
4.836000E2,,
4.837000E2,,
4.838000E2,,
4.839000E2,,
4.840000E2,-3.959020E-2,-6.562674E-2
4.841000E2,,
4.842000E2,,
4.843000E2,,
4.844000E2,,
4.845000E2,,
4.846000E2,,
4.847000E2,,
4.848000E2,,
4.849000E2,,
4.850000E2,-3.959020E-2,-6.566392E-2
4.851000E2,,
4.852000E2,,
4.853000E2,,
4.854000E2,,
4.855000E2,,
4.856000E2,,
4.857000E2,,
4.858000E2,,
4.859000E2,,
4.860000E2,-3.959020E-2,-6.564888E-2
4.861000E2,,
4.862000E2,,
4.863000E2,,
4.864000E2,,
4.865000E2,,
4.866000E2,,
4.867000E2,,
4.868000E2,,
4.869000E2,,
4.870000E2,-3.959020E-2,-6.570233E-2
4.871000E2,,
4.872000E2,,
4.873000E2,,
4.874000E2,,
4.875000E2,,
4.876000E2,,
4.877000E2,,
4.878000E2,,
4.879000E2,,
4.880000E2,-3.959020E-2,-6.562110E-2
4.881000E2,,
4.882000E2,,
4.883000E2,,
4.884000E2,,
4.885000E2,,
4.886000E2,,
4.887000E2,,
4.888000E2,,
4.889000E2,,
4.890000E2,-3.959020E-2,-6.568086E-2
4.891000E2,,
4.892000E2,,
4.893000E2,,
4.894000E2,,
4.895000E2,,
4.896000E2,,
4.897000E2,,
4.898000E2,,
4.899000E2,,
4.900000E2,-3.959020E-2,-6.570128E-2
4.901000E2,,
4.902000E2,,
4.903000E2,,
4.904000E2,,
4.905000E2,,
4.906000E2,,
4.907000E2,,
4.908000E2,,
4.909000E2,,
4.910000E2,-3.959020E-2,-6.569246E-2
4.911000E2,,
4.912000E2,,
4.913000E2,,
4.914000E2,,
4.915000E2,,
4.916000E2,,
4.917000E2,,
4.918000E2,,
4.919000E2,,
4.920000E2,-3.959020E-2,-6.566508E-2
4.921000E2,,
4.922000E2,,
4.923000E2,,
4.924000E2,,
4.925000E2,,
4.926000E2,,
4.927000E2,,
4.928000E2,,
4.929000E2,,
4.930000E2,-3.959020E-2,-6.565107E-2
4.931000E2,,
4.932000E2,,
4.933000E2,,
4.934000E2,,
4.935000E2,,
4.936000E2,,
4.937000E2,,
4.938000E2,,
4.939000E2,,
4.940000E2,-3.959020E-2,-6.567993E-2
4.941000E2,,
4.942000E2,,
4.943000E2,,
4.944000E2,,
4.945000E2,,
4.946000E2,,
4.947000E2,,
4.948000E2,,
4.949000E2,,
4.950000E2,-3.959020E-2,-6.573786E-2
4.951000E2,,
4.952000E2,,
4.953000E2,,
4.954000E2,,
4.955000E2,,
4.956000E2,,
4.957000E2,,
4.958000E2,,
4.959000E2,,
4.960000E2,-3.959020E-2,-6.563494E-2
4.961000E2,,
4.962000E2,,
4.963000E2,,
4.964000E2,,
4.965000E2,,
4.966000E2,,
4.967000E2,,
4.968000E2,,
4.969000E2,,
4.970000E2,-3.959020E-2,-6.568122E-2
4.971000E2,,
4.972000E2,,
4.973000E2,,
4.974000E2,,
4.975000E2,,
4.976000E2,,
4.977000E2,,
4.978000E2,,
4.979000E2,,
4.980000E2,-3.959020E-2,-6.565968E-2
4.981000E2,,
4.982000E2,,
4.983000E2,,
4.984000E2,,
4.985000E2,,
4.986000E2,,
4.987000E2,,
4.988000E2,,
4.989000E2,,
4.990000E2,-3.959020E-2,-6.568798E-2
4.991000E2,,
4.992000E2,,
4.993000E2,,
4.994000E2,,
4.995000E2,,
4.996000E2,,
4.997000E2,,
4.998000E2,,
4.999000E2,,
5.000000E2,-3.959020E-2,-6.567693E-2
5.001000E2,,
5.002000E2,,
5.003000E2,,
5.004000E2,,
5.005000E2,,
5.006000E2,,
5.007000E2,,
5.008000E2,,
5.009000E2,,
5.010000E2,-3.959020E-2,-6.575935E-2
5.011000E2,,
5.012000E2,,
5.013000E2,,
5.014000E2,,
5.015000E2,,
5.016000E2,,
5.017000E2,,
5.018000E2,,
5.019000E2,,
5.020000E2,-3.959020E-2,-6.578073E-2
5.021000E2,,
5.022000E2,,
5.023000E2,,
5.024000E2,,
5.025000E2,,
5.026000E2,,
5.027000E2,,
5.028000E2,,
5.029000E2,,
5.030000E2,-3.959020E-2,-6.567780E-2
5.031000E2,,
5.032000E2,,
5.033000E2,,
5.034000E2,,
5.035000E2,,
5.036000E2,,
5.037000E2,,
5.038000E2,,
5.039000E2,,
5.040000E2,-3.959020E-2,-6.571561E-2
5.041000E2,,
5.042000E2,,
5.043000E2,,
5.044000E2,,
5.045000E2,,
5.046000E2,,
5.047000E2,,
5.048000E2,,
5.049000E2,,
5.050000E2,-3.959020E-2,-6.566219E-2
5.051000E2,,
5.052000E2,,
5.053000E2,,
5.054000E2,,
5.055000E2,,
5.056000E2,,
5.057000E2,,
5.058000E2,,
5.059000E2,,
5.060000E2,-3.959020E-2,-6.562625E-2
5.061000E2,,
5.062000E2,,
5.063000E2,,
5.064000E2,,
5.065000E2,,
5.066000E2,,
5.067000E2,,
5.068000E2,,
5.069000E2,,
5.070000E2,-3.959020E-2,-6.574421E-2
5.071000E2,,
5.072000E2,,
5.073000E2,,
5.074000E2,,
5.075000E2,,
5.076000E2,,
5.077000E2,,
5.078000E2,,
5.079000E2,,
5.080000E2,-3.959020E-2,-6.563536E-2
5.081000E2,,
5.082000E2,,
5.083000E2,,
5.084000E2,,
5.085000E2,,
5.086000E2,,
5.087000E2,,
5.088000E2,,
5.089000E2,,
5.090000E2,-3.959020E-2,-6.563544E-2
5.091000E2,,
5.092000E2,,
5.093000E2,,
5.094000E2,,
5.095000E2,,
5.096000E2,,
5.097000E2,,
5.098000E2,,
5.099000E2,,
5.100000E2,-3.959020E-2,-6.567518E-2
5.101000E2,,
5.102000E2,,
5.103000E2,,
5.104000E2,,
5.105000E2,,
5.106000E2,,
5.107000E2,,
5.108000E2,,
5.109000E2,,
5.110000E2,-3.959020E-2,-6.571844E-2
5.111000E2,,
5.112000E2,,
5.113000E2,,
5.114000E2,,
5.115000E2,,
5.116000E2,,
5.117000E2,,
5.118000E2,,
5.119000E2,,
5.120000E2,-3.959020E-2,-6.571365E-2
5.121000E2,,
5.122000E2,,
5.123000E2,,
5.124000E2,,
5.125000E2,,
5.126000E2,,
5.127000E2,,
5.128000E2,,
5.129000E2,,
5.130000E2,-3.959020E-2,-6.568866E-2
5.131000E2,,
5.132000E2,,
5.133000E2,,
5.134000E2,,
5.135000E2,,
5.136000E2,,
5.137000E2,,
5.138000E2,,
5.139000E2,,
5.140000E2,-3.959020E-2,-6.565280E-2
5.141000E2,,
5.142000E2,,
5.143000E2,,
5.144000E2,,
5.145000E2,,
5.146000E2,,
5.147000E2,,
5.148000E2,,
5.149000E2,,
5.150000E2,-3.959020E-2,-6.569416E-2
5.151000E2,,
5.152000E2,,
5.153000E2,,
5.154000E2,,
5.155000E2,,
5.156000E2,,
5.157000E2,,
5.158000E2,,
5.159000E2,,
5.160000E2,-3.959020E-2,-6.565886E-2
5.161000E2,,
5.162000E2,,
5.163000E2,,
5.164000E2,,
5.165000E2,,
5.166000E2,,
5.167000E2,,
5.168000E2,,
5.169000E2,,
5.170000E2,-3.959020E-2,-6.571775E-2
5.171000E2,,
5.172000E2,,
5.173000E2,,
5.174000E2,,
5.175000E2,,
5.176000E2,,
5.177000E2,,
5.178000E2,,
5.179000E2,,
5.180000E2,-3.959020E-2,-6.571783E-2
5.181000E2,,
5.182000E2,,
5.183000E2,,
5.184000E2,,
5.185000E2,,
5.186000E2,,
5.187000E2,,
5.188000E2,,
5.189000E2,,
5.190000E2,-3.959020E-2,-6.568048E-2
5.191000E2,,
5.192000E2,,
5.193000E2,,
5.194000E2,,
5.195000E2,,
5.196000E2,,
5.197000E2,,
5.198000E2,,
5.199000E2,,
5.200000E2,-3.959020E-2,-6.566548E-2
5.201000E2,,
5.202000E2,,
5.203000E2,,
5.204000E2,,
5.205000E2,,
5.206000E2,,
5.207000E2,,
5.208000E2,,
5.209000E2,,
5.210000E2,-3.959020E-2,-6.568925E-2
5.211000E2,,
5.212000E2,,
5.213000E2,,
5.214000E2,,
5.215000E2,,
5.216000E2,,
5.217000E2,,
5.218000E2,,
5.219000E2,,
5.220000E2,-3.959020E-2,-6.569060E-2
5.221000E2,,
5.222000E2,,
5.223000E2,,
5.224000E2,,
5.225000E2,,
5.226000E2,,
5.227000E2,,
5.228000E2,,
5.229000E2,,
5.230000E2,-3.959020E-2,-6.575373E-2
5.231000E2,,
5.232000E2,,
5.233000E2,,
5.234000E2,,
5.235000E2,,
5.236000E2,,
5.237000E2,,
5.238000E2,,
5.239000E2,,
5.240000E2,-3.959020E-2,-6.566666E-2
5.241000E2,,
5.242000E2,,
5.243000E2,,
5.244000E2,,
5.245000E2,,
5.246000E2,,
5.247000E2,,
5.248000E2,,
5.249000E2,,
5.250000E2,-3.959020E-2,-6.568946E-2
5.251000E2,,
5.252000E2,,
5.253000E2,,
5.254000E2,,
5.255000E2,,
5.256000E2,,
5.257000E2,,
5.258000E2,,
5.259000E2,,
5.260000E2,-3.959020E-2,-6.568539E-2
5.261000E2,,
5.262000E2,,
5.263000E2,,
5.264000E2,,
5.265000E2,,
5.266000E2,,
5.267000E2,,
5.268000E2,,
5.269000E2,,
5.270000E2,-3.959020E-2,-6.571523E-2
5.271000E2,,
5.272000E2,,
5.273000E2,,
5.274000E2,,
5.275000E2,,
5.276000E2,,
5.277000E2,,
5.278000E2,,
5.279000E2,,
5.280000E2,-3.959020E-2,-6.565655E-2
5.281000E2,,
5.282000E2,,
5.283000E2,,
5.284000E2,,
5.285000E2,,
5.286000E2,,
5.287000E2,,
5.288000E2,,
5.289000E2,,
5.290000E2,-3.959020E-2,-6.563225E-2
5.291000E2,,
5.292000E2,,
5.293000E2,,
5.294000E2,,
5.295000E2,,
5.296000E2,,
5.297000E2,,
5.298000E2,,
5.299000E2,,
5.300000E2,-3.959020E-2,-6.570990E-2
5.301000E2,,
5.302000E2,,
5.303000E2,,
5.304000E2,,
5.305000E2,,
5.306000E2,,
5.307000E2,,
5.308000E2,,
5.309000E2,,
5.310000E2,-3.959020E-2,-6.567091E-2
5.311000E2,,
5.312000E2,,
5.313000E2,,
5.314000E2,,
5.315000E2,,
5.316000E2,,
5.317000E2,,
5.318000E2,,
5.319000E2,,
5.320000E2,-3.959020E-2,-6.569872E-2
5.321000E2,,
5.322000E2,,
5.323000E2,,
5.324000E2,,
5.325000E2,,
5.326000E2,,
5.327000E2,,
5.328000E2,,
5.329000E2,,
5.330000E2,-3.959020E-2,-6.571865E-2
5.331000E2,,
5.332000E2,,
5.333000E2,,
5.334000E2,,
5.335000E2,,
5.336000E2,,
5.337000E2,,
5.338000E2,,
5.339000E2,,
5.340000E2,-3.959020E-2,-6.567563E-2
5.341000E2,,
5.342000E2,,
5.343000E2,,
5.344000E2,,
5.345000E2,,
5.346000E2,,
5.347000E2,,
5.348000E2,,
5.349000E2,,
5.350000E2,-3.959020E-2,-6.566164E-2
5.351000E2,,
5.352000E2,,
5.353000E2,,
5.354000E2,,
5.355000E2,,
5.356000E2,,
5.357000E2,,
5.358000E2,,
5.359000E2,,
5.360000E2,-3.959020E-2,-6.571545E-2
5.361000E2,,
5.362000E2,,
5.363000E2,,
5.364000E2,,
5.365000E2,,
5.366000E2,,
5.367000E2,,
5.368000E2,,
5.369000E2,,
5.370000E2,-3.959020E-2,-6.568394E-2
5.371000E2,,
5.372000E2,,
5.373000E2,,
5.374000E2,,
5.375000E2,,
5.376000E2,,
5.377000E2,,
5.378000E2,,
5.379000E2,,
5.380000E2,-3.959020E-2,-6.577527E-2
5.381000E2,,
5.382000E2,,
5.383000E2,,
5.384000E2,,
5.385000E2,,
5.386000E2,,
5.387000E2,,
5.388000E2,,
5.389000E2,,
5.390000E2,-3.959020E-2,-6.573414E-2
5.391000E2,,
5.392000E2,,
5.393000E2,,
5.394000E2,,
5.395000E2,,
5.396000E2,,
5.397000E2,,
5.398000E2,,
5.399000E2,,
5.400000E2,-3.959020E-2,-6.570139E-2
5.401000E2,,
5.402000E2,,
5.403000E2,,
5.404000E2,,
5.405000E2,,
5.406000E2,,
5.407000E2,,
5.408000E2,,
5.409000E2,,
5.410000E2,-3.959020E-2,-6.576891E-2
5.411000E2,,
5.412000E2,,
5.413000E2,,
5.414000E2,,
5.415000E2,,
5.416000E2,,
5.417000E2,,
5.418000E2,,
5.419000E2,,
5.420000E2,-3.959020E-2,-6.572596E-2
5.421000E2,,
5.422000E2,,
5.423000E2,,
5.424000E2,,
5.425000E2,,
5.426000E2,,
5.427000E2,,
5.428000E2,,
5.429000E2,,
5.430000E2,-3.959020E-2,-6.585905E-2
5.431000E2,,
5.432000E2,,
5.433000E2,,
5.434000E2,,
5.435000E2,,
5.436000E2,,
5.437000E2,,
5.438000E2,,
5.439000E2,,
5.440000E2,-3.959020E-2,-6.571499E-2
5.441000E2,,
5.442000E2,,
5.443000E2,,
5.444000E2,,
5.445000E2,,
5.446000E2,,
5.447000E2,,
5.448000E2,,
5.449000E2,,
5.450000E2,-3.959020E-2,-6.577529E-2
5.451000E2,,
5.452000E2,,
5.453000E2,,
5.454000E2,,
5.455000E2,,
5.456000E2,,
5.457000E2,,
5.458000E2,,
5.459000E2,,
5.460000E2,-3.959020E-2,-6.581376E-2
5.461000E2,,
5.462000E2,,
5.463000E2,,
5.464000E2,,
5.465000E2,,
5.466000E2,,
5.467000E2,,
5.468000E2,,
5.469000E2,,
5.470000E2,-3.959020E-2,-6.576438E-2
5.471000E2,,
5.472000E2,,
5.473000E2,,
5.474000E2,,
5.475000E2,,
5.476000E2,,
5.477000E2,,
5.478000E2,,
5.479000E2,,
5.480000E2,-3.959020E-2,-6.564730E-2
5.481000E2,,
5.482000E2,,
5.483000E2,,
5.484000E2,,
5.485000E2,,
5.486000E2,,
5.487000E2,,
5.488000E2,,
5.489000E2,,
5.490000E2,-3.959020E-2,-6.571341E-2
5.491000E2,,
5.492000E2,,
5.493000E2,,
5.494000E2,,
5.495000E2,,
5.496000E2,,
5.497000E2,,
5.498000E2,,
5.499000E2,,
5.500000E2,-3.959020E-2,-6.579959E-2
5.501000E2,,
5.502000E2,,
5.503000E2,,
5.504000E2,,
5.505000E2,,
5.506000E2,,
5.507000E2,,
5.508000E2,,
5.509000E2,,
5.510000E2,-3.959020E-2,-6.576399E-2
5.511000E2,,
5.512000E2,,
5.513000E2,,
5.514000E2,,
5.515000E2,,
5.516000E2,,
5.517000E2,,
5.518000E2,,
5.519000E2,,
5.520000E2,-3.959020E-2,-6.576027E-2
