
t,lower y,upper y
108.600,-366.8,-313.9
108.700,-366.7,-313.8
108.800,-366.8,-313.8
108.900,-366.9,-313.9
109.000,-366.7,-313.9
109.100,-366.9,-313.9
109.200,-366.8,-313.8
109.300,-366.8,-313.8
109.400,-366.7,-313.8
109.500,-366.7,-313.9
109.600,-366.8,-313.8
109.700,-366.6,-313.9
109.800,-366.8,-313.9
109.900,-366.8,-313.9
110.000,-366.7,-313.8
110.100,-366.8,-313.9
110.200,-366.7,-313.8
110.300,-366.7,-313.9
110.400,-366.7,-313.8
110.500,-366.6,-314.0
110.600,-366.6,-313.8
110.700,-366.7,-313.8
110.800,-366.7,-313.9
110.900,-366.6,-313.9
111.000,-366.7,-313.9
111.100,-366.6,-313.8
111.200,-366.6,-313.9
111.300,-366.5,-313.9
111.400,-366.6,-313.8
111.500,-366.5,-313.9
111.600,-366.6,-313.9
111.700,-366.6,-313.8
111.800,-366.6,-313.9
111.900,-366.5,-313.9
112.000,-366.6,-313.9
112.100,-366.6,-313.9
112.200,-366.6,-313.9
112.300,-366.6,-313.9
112.400,-366.5,-314.0
112.500,-366.5,-313.9
112.600,-366.5,-313.9
112.700,-366.5,-313.9
112.800,-366.5,-313.9
112.900,-366.5,-313.9
113.000,-366.6,-313.9
113.100,-366.5,-313.9
113.200,-366.5,-314.0
113.300,-366.5,-313.9
113.400,-366.5,-313.9
113.500,-366.5,-314.0
113.600,-366.5,-313.9
113.700,-366.4,-313.9
113.800,-366.5,-314.0
113.900,-366.5,-313.9
114.000,-366.6,-314.0
114.100,-366.5,-313.9
114.200,-366.5,-313.9
114.300,-366.5,-314.1
114.400,-366.4,-314.7
114.500,-366.5,-314.8
114.600,-366.5,-314.8
114.700,-366.5,-314.8
114.800,-366.4,-314.8
114.900,-366.5,-314.9
115.000,-366.4,-314.8
115.100,-366.5,-314.9
115.200,-366.5,-314.8
115.300,-366.5,-314.9
115.400,-366.5,-314.9
115.500,-366.4,-314.9
115.600,-366.4,-314.9
115.700,-366.4,-314.9
115.800,-366.4,-314.9
115.900,-366.1,-314.9
116.000,-366.1,-314.9
116.100,-366.1,-314.9
116.200,-366.2,-314.9
116.300,-366.1,-314.8
116.400,-366.3,-314.9
116.500,-366.4,-315.1
116.600,-366.1,-315.6
116.700,-366.4,-315.8
116.800,-366.4,-315.8
116.900,-366.4,-315.8
117.000,-366.4,-315.8
117.100,-366.4,-315.7
117.200,-366.4,-315.8
117.300,-366.1,-315.8
117.400,-366.5,-315.8
117.500,-366.1,-315.9
117.600,-366.3,-315.8
117.700,-366.4,-315.8
117.800,-366.3,-315.8
117.900,-366.1,-315.8
118.000,-366.1,-315.8
118.100,-366.1,-315.8
118.200,-366.1,-315.9
118.300,-366.1,-315.8
118.400,-366.1,-315.8
118.500,-366.2,-315.8
118.600,-366.1,-315.8
118.700,-366.1,-315.8
118.800,-366.3,-315.8
118.900,-366.1,-315.8
119.000,-366.1,-315.8
119.100,-366.0,-315.8
119.200,-366.3,-315.8
119.300,-366.1,-315.8
119.400,-366.3,-315.9
119.500,-366.4,-315.8
119.600,-366.0,-315.8
119.700,-365.9,-315.9
119.800,-366.0,-315.8
119.900,-366.1,-315.9
120.000,-366.3,-315.9
120.100,-366.0,-315.8
120.200,-366.0,-315.8
120.300,-366.4,-315.8
120.400,-366.0,-315.9
120.500,-366.0,-315.8
120.600,-366.1,-315.8
120.700,-365.7,-315.9
120.800,-365.9,-315.8
120.900,-365.9,-315.8
121.000,-365.9,-315.9
121.100,-365.9,-315.9
121.200,-365.9,-315.9
121.300,-366.0,-315.9
121.400,-366.0,-315.9
121.500,-365.8,-315.9
121.600,-365.8,-315.9
121.700,-366.0,-315.9
121.800,-366.1,-315.9
121.900,-366.0,-315.9
122.000,-365.9,-316.2
122.100,-366.0,-316.6
122.200,-365.9,-316.7
122.300,-365.8,-316.8
122.400,-366.0,-316.7
122.500,-365.9,-316.8
122.600,-366.0,-316.8
122.700,-365.9,-316.7
122.800,-366.0,-316.8
122.900,-365.9,-316.8
123.000,-365.9,-316.7
123.100,-366.0,-316.8
123.200,-366.0,-316.8
123.300,-366.1,-316.8
123.400,-366.0,-316.8
123.500,-366.0,-316.8
123.600,-365.8,-316.8
123.700,-365.9,-316.8
123.800,-365.9,-316.7
123.900,-366.0,-316.8
124.000,-366.0,-316.9
124.100,-365.9,-316.8
124.200,-365.9,-316.8
124.300,-366.0,-316.8
124.400,-365.9,-316.8
124.500,-365.9,-316.8
124.600,-365.9,-316.8
124.700,-365.9,-316.8
124.800,-365.9,-316.9
124.900,-365.9,-316.8
125.000,-365.9,-316.8
125.100,-365.8,-316.8
125.200,-365.9,-316.8
125.300,-365.9,-316.9
125.400,-365.9,-316.8
125.500,-365.9,-316.8
125.600,-365.8,-316.9
125.700,-365.9,-316.8
125.800,-365.8,-316.9
125.900,-365.9,-316.9
126.000,-365.8,-316.8
126.100,-365.8,-316.9
126.200,-365.8,-316.9
126.300,-365.8,-316.9
126.400,-365.8,-316.9
126.500,-365.8,-316.8
126.600,-365.9,-316.9
126.700,-365.9,-316.9
126.800,-365.8,-316.9
126.900,-365.8,-317.0
127.000,-365.8,-316.8
127.100,-365.8,-316.9
127.200,-365.8,-316.9
127.300,-365.8,-316.9
127.400,-365.8,-316.9
127.500,-365.8,-316.9
127.600,-365.9,-316.9
127.700,-365.8,-316.9
127.800,-365.9,-316.9
127.900,-365.9,-317.2
128.000,-365.9,-317.7
128.100,-365.9,-317.7
128.200,-365.9,-317.7
128.300,-365.9,-317.9
128.400,-365.9,-317.8
128.500,-365.8,-317.7
128.600,-365.9,-317.8
128.700,-365.9,-317.8
128.800,-365.9,-317.8
128.900,-365.8,-317.8
129.000,-365.9,-317.8
129.100,-365.8,-317.8
129.200,-365.9,-317.9
129.300,-365.9,-317.8
129.400,-365.9,-317.8
129.500,-365.8,-317.8
129.600,-365.9,-317.8
129.700,-365.8,-317.8
129.800,-365.8,-317.7
129.900,-365.9,-318.5
130.000,-365.8,-318.7
130.100,-365.9,-318.7
130.200,-365.9,-318.8
130.300,-365.8,-318.7
130.400,-365.8,-318.7
130.500,-365.8,-318.7
130.600,-365.8,-318.8
130.700,-365.8,-318.8
130.800,-365.8,-318.8
130.900,-365.7,-318.7
131.000,-365.7,-318.7
131.100,-365.7,-318.7
131.200,-365.6,-318.8
131.300,-365.8,-318.7
131.400,-365.8,-318.7
131.500,-365.8,-318.8
131.600,-365.7,-318.7
131.700,-365.7,-318.7
131.800,-365.8,-318.8
131.900,-365.8,-318.8
132.000,-365.7,-318.7
132.100,-365.7,-318.8
132.200,-365.7,-318.7
132.300,-365.7,-318.7
132.400,-365.8,-318.7
132.500,-365.7,-318.8
132.600,-365.8,-318.7
132.700,-365.6,-318.7
132.800,-365.7,-318.7
132.900,-365.7,-318.8
133.000,-365.7,-318.8
133.100,-365.7,-318.8
133.200,-365.7,-318.8
133.300,-365.7,-318.8
133.400,-365.7,-318.8
133.500,-365.7,-318.8
133.600,-365.7,-318.7
133.700,-365.7,-318.8
133.800,-365.7,-318.8
133.900,-365.7,-318.7
134.000,-365.7,-318.8
134.100,-365.7,-318.8
134.200,-365.8,-318.8
134.300,-365.7,-318.8
134.400,-365.8,-318.8
134.500,-365.7,-318.8
134.600,-365.7,-318.8
134.700,-365.8,-318.8
134.800,-365.5,-319.4
134.900,-365.6,-319.8
135.000,-365.5,-319.7
135.100,-365.7,-319.7
135.200,-365.7,-319.7
135.300,-365.7,-319.8
135.400,-365.5,-319.7
135.500,-365.7,-319.8
135.600,-365.6,-319.7
135.700,-365.6,-319.7
135.800,-365.6,-319.8
135.900,-365.6,-319.7
136.000,-365.6,-319.8
136.100,-365.7,-319.8
136.200,-365.6,-319.8
136.300,-365.7,-319.7
136.400,-365.5,-319.7
136.500,-365.6,-319.7
136.600,-365.6,-319.7
136.700,-365.7,-319.8
136.800,-365.7,-319.7
136.900,-365.6,-319.8
137.000,-365.5,-319.7
137.100,-365.5,-319.7
137.200,-365.6,-319.7
137.300,-365.6,-319.8
137.400,-365.7,-319.8
137.500,-365.6,-319.7
137.600,-365.5,-319.7
137.700,-365.4,-319.7
137.800,-365.6,-319.7
137.900,-365.6,-319.8
138.000,-365.6,-319.7
138.100,-365.5,-319.7
138.200,-365.5,-319.7
138.300,-365.6,-319.8
138.400,-365.7,-319.7
138.500,-365.5,-319.7
138.600,-365.6,-319.7
138.700,-365.6,-319.7
138.800,-365.4,-319.7
138.900,-365.5,-319.8
139.000,-365.7,-319.7
139.100,-365.5,-319.7
139.200,-365.5,-319.8
139.300,-365.6,-319.7
139.400,-365.4,-319.7
139.500,-365.6,-319.8
139.600,-365.1,-319.7
139.700,-365.6,-319.8
139.800,-365.5,-319.7
139.900,-365.7,-319.8
140.000,-365.5,-319.8
140.100,-365.6,-319.8
140.200,-365.6,-319.7
140.300,-365.7,-319.8
140.400,-365.5,-319.8
140.500,-365.6,-319.7
140.600,-365.6,-319.8
140.700,-365.7,-319.8
140.800,-365.5,-319.8
140.900,-365.7,-319.8
141.000,-365.8,-319.8
141.100,-365.6,-319.7
141.200,-365.6,-319.8
141.300,-365.5,-319.8
141.400,-365.7,-319.8
141.500,-365.7,-319.8
141.600,-365.7,-319.8
141.700,-365.8,-319.8
141.800,-365.5,-319.8
141.900,-365.6,-319.9
142.000,-365.4,-319.7
142.100,-365.7,-319.8
142.200,-365.7,-319.8
142.300,-365.6,-319.8
142.400,-365.6,-319.8
142.500,-365.8,-319.8
142.600,-365.6,-319.8
142.700,-365.6,-319.9
142.800,-365.6,-319.8
142.900,-365.5,-319.8
143.000,-365.6,-319.8
143.100,-365.6,-319.8
143.200,-365.5,-319.9
143.300,-365.6,-319.8
143.400,-365.5,-319.8
143.500,-365.5,-319.8
143.600,-365.6,-319.8
143.700,-365.6,-319.8
143.800,-365.5,-319.8
143.900,-365.6,-319.8
144.000,-365.4,-319.8
144.100,-365.6,-319.9
144.200,-365.4,-319.8
144.300,-365.5,-319.8
144.400,-365.5,-319.9
144.500,-365.4,-319.9
144.600,-365.4,-319.8
144.700,-365.6,-319.9
144.800,-365.5,-319.8
144.900,-365.4,-319.9
145.000,-365.5,-319.9
145.100,-365.4,-319.8
145.200,-365.4,-319.8
145.300,-365.2,-319.8
145.400,-365.4,-319.9
145.500,-365.6,-319.8
145.600,-365.5,-319.8
145.700,-365.2,-319.9
145.800,-365.5,-319.8
145.900,-365.4,-319.8
146.000,-365.3,-319.9
146.100,-365.4,-319.9
146.200,-365.1,-319.9
146.300,-365.4,-319.9
146.400,-365.4,-319.9
146.500,-365.4,-319.9
146.600,-365.4,-319.9
146.700,-365.4,-319.9
146.800,-365.4,-319.9
146.900,-365.3,-319.9
147.000,-365.4,-319.8
147.100,-365.4,-320.0
147.200,-365.5,-319.9
147.300,-365.6,-320.0
147.400,-365.4,-320.6
147.500,-365.4,-320.8
147.600,-365.6,-320.8
147.700,-365.4,-320.9
147.800,-365.5,-320.8
147.900,-365.4,-320.7
148.000,-365.5,-320.8
148.100,-365.4,-320.8
148.200,-365.4,-320.8
148.300,-365.6,-320.8
148.400,-365.6,-320.8
148.500,-365.6,-320.8
148.600,-365.4,-320.8
148.700,-365.5,-320.8
148.800,-365.4,-320.8
148.900,-365.6,-320.7
149.000,-365.4,-320.8
149.100,-365.4,-320.8
149.200,-365.4,-320.8
149.300,-365.5,-320.9
149.400,-365.3,-320.8
149.500,-365.3,-320.8
149.600,-365.4,-320.8
149.700,-365.5,-320.8
149.800,-365.4,-320.8
149.900,-365.4,-320.8
150.000,-365.4,-320.8
150.100,-365.4,-320.8
150.200,-365.4,-320.8
150.300,-365.5,-320.8
150.400,-365.4,-320.9
150.500,-365.4,-320.8
150.600,-365.5,-320.8
150.700,-365.3,-320.9
150.800,-365.4,-320.8
150.900,-365.4,-320.9
151.000,-365.4,-320.9
151.100,-365.1,-320.9
151.200,-365.4,-320.9
151.300,-365.3,-320.8
151.400,-365.4,-320.8
151.500,-365.3,-320.9
151.600,-365.4,-320.9
151.700,-365.4,-320.8
151.800,-365.1,-320.8
151.900,-365.1,-320.9
152.000,-365.4,-320.8
152.100,-365.4,-320.9
152.200,-365.3,-320.9
152.300,-365.3,-320.8
152.400,-365.4,-320.9
152.500,-365.1,-320.8
152.600,-365.2,-320.9
152.700,-365.0,-320.8
152.800,-365.1,-320.9
152.900,-365.1,-320.8
153.000,-365.1,-320.9
153.100,-365.2,-320.9
153.200,-365.1,-320.9
153.300,-365.1,-320.9
153.400,-365.1,-321.0
153.500,-365.0,-320.9
153.600,-365.0,-320.8
153.700,-365.1,-320.9
153.800,-365.1,-321.0
153.900,-365.0,-320.9
154.000,-365.0,-320.9
154.100,-364.9,-320.9
154.200,-365.0,-321.0
154.300,-365.1,-321.7
154.400,-364.9,-321.8
154.500,-364.9,-321.9
154.600,-365.0,-321.9
154.700,-365.1,-321.8
154.800,-365.0,-321.8
154.900,-365.0,-321.8
155.000,-365.0,-321.8
155.100,-364.9,-321.9
155.200,-365.0,-321.9
155.300,-365.1,-321.8
155.400,-365.0,-321.8
155.500,-365.0,-321.9
155.600,-365.1,-321.8
155.700,-365.0,-321.9
155.800,-365.1,-321.9
155.900,-365.1,-321.9
156.000,-365.0,-321.8
156.100,-365.0,-321.9
156.200,-364.9,-321.8
156.300,-365.0,-321.9
156.400,-365.0,-321.9
156.500,-365.0,-321.8
156.600,-364.9,-321.9
156.700,-364.8,-321.9
156.800,-364.9,-321.8
156.900,-365.0,-321.9
157.000,-365.0,-321.9
157.100,-364.9,-321.8
157.200,-365.0,-321.9
157.300,-364.9,-321.9
157.400,-365.0,-321.9
157.500,-365.0,-321.8
157.600,-365.0,-321.9
157.700,-365.0,-321.9
157.800,-365.0,-321.9
157.900,-364.9,-321.9
158.000,-365.0,-321.9
158.100,-364.9,-321.9
158.200,-365.0,-321.9
158.300,-365.1,-321.9
158.400,-365.0,-321.9
158.500,-365.0,-321.9
158.600,-365.0,-321.9
158.700,-365.1,-321.9
158.800,-365.1,-321.9
158.900,-365.0,-321.9
159.000,-365.1,-322.0
159.100,-365.0,-321.9
159.200,-364.9,-321.9
159.300,-364.9,-321.9
159.400,-365.0,-321.9
159.500,-365.0,-321.9
159.600,-365.1,-321.9
159.700,-365.1,-322.0
159.800,-365.0,-321.9
159.900,-365.0,-322.0
160.000,-365.0,-322.0
160.100,-365.0,-321.9
160.200,-365.0,-321.9
160.300,-365.0,-321.9
160.400,-365.0,-322.0
160.500,-365.0,-321.9
160.600,-365.0,-322.0
160.700,-365.0,-321.9
160.800,-364.9,-322.0
160.900,-364.9,-322.0
161.000,-364.9,-321.9
161.100,-364.9,-321.9
161.200,-365.0,-321.9
161.300,-365.0,-321.9
161.400,-365.0,-322.0
161.500,-364.9,-322.7
161.600,-364.9,-322.8
161.700,-364.9,-322.9
161.800,-365.0,-322.8
161.900,-365.0,-322.9
162.000,-364.9,-322.8
162.100,-365.0,-322.8
162.200,-365.0,-322.9
162.300,-365.0,-322.8
162.400,-365.0,-322.9
162.500,-364.9,-322.9
162.600,-365.0,-322.8
162.700,-364.9,-322.8
162.800,-365.0,-322.9
162.900,-364.9,-322.9
163.000,-364.9,-322.9
163.100,-365.0,-322.8
163.200,-364.9,-322.8
163.300,-364.9,-322.9
163.400,-364.8,-322.9
163.500,-364.9,-322.9
163.600,-364.9,-322.9
163.700,-364.9,-322.9
163.800,-364.9,-322.9
163.900,-364.8,-322.9
164.000,-364.9,-322.9
164.100,-365.0,-322.9
164.200,-365.0,-322.8
164.300,-364.9,-322.9
164.400,-364.9,-322.9
164.500,-365.0,-322.9
164.600,-364.9,-322.9
164.700,-365.0,-322.9
164.800,-365.0,-322.9
164.900,-365.0,-322.9
165.000,-365.0,-322.9
165.100,-364.9,-322.9
165.200,-364.9,-322.9
165.300,-364.9,-322.9
165.400,-364.8,-322.9
165.500,-365.0,-322.9
165.600,-364.9,-322.9
165.700,-364.9,-322.9
165.800,-365.0,-322.9
165.900,-364.9,-323.0
166.000,-364.8,-322.9
166.100,-364.9,-322.9
166.200,-364.9,-322.9
166.300,-365.0,-322.9
