t,lower,upper
0.000,-391.5,-289.0
0.100,-393.6,-288.6
0.200,-395.4,-287.9
0.300,-396.4,-287.2
0.400,-396.7,-286.8
0.500,-394.7,-286.2
0.600,-390.8,-285.9
0.700,-387.7,-285.2
0.800,-386.9,-284.9
0.900,-386.2,-285.0
1.000,-386.2,-284.8
1.100,-386.8,-284.7
1.200,-388.1,-284.2
1.300,-389.5,-283.9
1.400,-389.9,-283.2
1.500,-389.3,-283.0
1.600,-387.8,-282.8
1.700,-386.8,-282.9
1.800,-385.2,-282.2
1.900,-385.1,-282.0
2.000,-385.2,-281.9
2.100,-385.6,-282.0
2.200,-385.7,-281.9
2.300,-386.0,-281.8
2.400,-385.5,-281.2
2.500,-385.8,-281.1
2.600,-385.3,-281.0
2.700,-384.8,-280.9
2.800,-384.3,-280.8
2.900,-384.3,-280.9
3.000,-384.1,-280.9
3.100,-384.4,-280.9
3.200,-384.7,-280.8
3.300,-384.6,-280.2
3.400,-384.6,-280.1
3.500,-384.2,-280.0
3.600,-384.2,-279.9
3.700,-384.3,-280.0
3.800,-384.5,-280.1
3.900,-384.4,-280.0
4.000,-384.2,-280.0
4.100,-384.3,-280.0
4.200,-384.6,-279.9
4.300,-384.8,-279.9
4.400,-384.5,-279.9
4.500,-384.4,-279.9
4.600,-384.4,-279.9
4.700,-384.6,-279.9
4.800,-384.4,-280.0
4.900,-384.7,-280.0
5.000,-384.4,-279.9
5.100,-383.8,-280.0
5.200,-383.4,-279.8
5.300,-383.5,-279.8
5.400,-382.9,-279.8
5.500,-382.4,-279.9
5.600,-382.3,-279.8
5.700,-382.5,-279.1
5.800,-382.4,-279.2
5.900,-382.1,-279.2
6.000,-382.2,-279.2
6.100,-382.6,-279.2
6.200,-382.5,-279.2
6.300,-382.7,-279.1
6.400,-382.5,-279.2
6.500,-382.2,-279.1
6.600,-382.5,-279.1
6.700,-382.5,-279.2
6.800,-382.2,-279.2
6.900,-382.3,-279.1
7.000,-382.0,-279.1
7.100,-382.3,-279.2
7.200,-382.5,-279.2
7.300,-382.5,-279.2
7.400,-382.3,-279.2
7.500,-381.8,-279.2
7.600,-381.6,-279.2
7.700,-381.7,-279.2
7.800,-381.5,-279.2
7.900,-381.4,-279.2
8.000,-381.2,-279.2
8.100,-380.9,-279.2
8.200,-381.2,-279.2
8.300,-381.2,-279.3
8.400,-381.3,-279.2
8.500,-381.5,-279.2
8.600,-381.0,-279.3
8.700,-381.2,-280.0
8.800,-381.1,-280.1
8.900,-381.1,-280.1
9.000,-381.5,-280.1
9.100,-381.2,-280.1
9.200,-381.6,-280.0
9.300,-381.2,-280.1
9.400,-381.3,-280.0
9.500,-381.1,-280.0
9.600,-380.9,-280.0
9.700,-380.7,-280.0
9.800,-380.3,-280.0
9.900,-380.4,-279.9
10.000,-380.2,-280.0
10.100,-380.4,-280.0
10.200,-379.9,-280.0
10.300,-379.6,-280.0
10.400,-379.2,-280.0
10.500,-379.7,-280.0
10.600,-378.9,-280.1
10.700,-378.8,-280.1
10.800,-378.2,-280.0
10.900,-378.6,-280.0
11.000,-378.5,-280.0
11.100,-378.5,-280.1
11.200,-378.6,-280.1
11.300,-378.3,-281.0
11.400,-377.9,-281.0
11.500,-378.1,-281.0
11.600,-378.3,-281.1
11.700,-378.5,-281.1
11.800,-378.4,-281.1
11.900,-378.6,-281.1
12.000,-378.4,-281.1
12.100,-378.5,-281.1
12.200,-378.4,-281.1
12.300,-378.5,-281.1
12.400,-378.2,-281.2
12.500,-378.3,-281.2
12.600,-378.5,-281.2
12.700,-378.3,-281.2
12.800,-378.3,-281.2
12.900,-378.3,-281.2
13.000,-378.6,-281.2
13.100,-378.3,-280.9
13.200,-378.4,-280.9
13.300,-378.0,-280.9
13.400,-377.8,-281.0
13.500,-377.5,-280.9
13.600,-377.7,-281.0
13.700,-377.5,-281.0
13.800,-377.5,-281.0
13.900,-377.4,-281.0
14.000,-377.5,-281.0
14.100,-377.6,-281.0
14.200,-377.4,-281.0
14.300,-377.0,-281.0
14.400,-376.8,-281.0
14.500,-376.7,-281.0
14.600,-376.6,-281.0
14.700,-376.8,-281.1
14.800,-376.4,-281.1
14.900,-376.5,-281.1
15.000,-376.7,-281.1
15.100,-376.7,-281.1
15.200,-376.5,-281.1
15.300,-376.4,-281.1
15.400,-376.5,-281.2
15.500,-376.6,-281.2
15.600,-376.2,-281.2
15.700,-376.8,-281.2
15.800,-376.6,-281.9
15.900,-376.5,-281.9
16.000,-376.7,-282.0
16.100,-376.2,-281.9
16.200,-376.8,-282.0
16.300,-376.4,-282.0
16.400,-376.2,-282.0
16.500,-376.5,-282.1
16.600,-376.7,-282.1
16.700,-376.4,-282.0
16.800,-376.3,-282.1
16.900,-376.4,-282.1
17.000,-376.5,-282.1
17.100,-376.5,-282.1
17.200,-376.2,-282.2
17.300,-376.4,-282.1
17.400,-376.2,-282.2
17.500,-376.7,-282.2
17.600,-376.4,-282.0
17.700,-376.5,-282.0
17.800,-376.2,-282.0
17.900,-376.6,-282.0
18.000,-376.0,-282.0
18.100,-375.8,-282.0
18.200,-375.8,-281.9
18.300,-375.4,-282.0
18.400,-375.4,-282.0
18.500,-375.4,-282.0
18.600,-375.4,-282.1
18.700,-375.0,-282.0
18.800,-375.5,-282.1
18.900,-375.6,-282.1
19.000,-375.0,-282.1
19.100,-374.4,-282.1
19.200,-374.8,-282.2
19.300,-374.3,-282.1
19.400,-374.3,-282.2
19.500,-374.4,-282.2
19.600,-374.5,-282.2
19.700,-374.4,-282.2
19.800,-374.2,-282.1
19.900,-374.4,-282.1
20.000,-374.4,-282.2
20.100,-374.3,-282.3
20.200,-374.7,-282.2
20.300,-374.2,-282.2
20.400,-374.2,-283.1
20.500,-374.7,-283.1
20.600,-373.8,-283.1
20.700,-373.6,-283.1
20.800,-373.6,-283.2
20.900,-373.4,-283.1
21.000,-373.7,-283.1
21.100,-373.7,-282.8
21.200,-373.3,-282.9
21.300,-373.4,-282.9
21.400,-373.7,-282.9
21.500,-373.4,-282.9
21.600,-373.5,-283.0
21.700,-373.6,-283.1
21.800,-373.3,-283.0
21.900,-373.4,-283.1
22.000,-373.4,-283.0
22.100,-373.7,-283.1
22.200,-373.1,-283.1
22.300,-373.8,-283.1
22.400,-373.2,-283.1
22.500,-373.5,-283.1
22.600,-373.4,-283.1
22.700,-373.4,-283.1
22.800,-373.5,-283.2
22.900,-373.5,-283.2
23.000,-373.5,-283.2
23.100,-373.4,-283.2
23.200,-373.5,-283.2
23.300,-373.3,-283.2
23.400,-373.3,-283.2
23.500,-373.6,-283.2
23.600,-373.5,-283.2
23.700,-373.2,-283.3
23.800,-373.7,-283.2
23.900,-373.4,-283.3
24.000,-373.5,-283.3
24.100,-373.4,-283.3
24.200,-373.5,-283.3
24.300,-373.7,-283.3
24.400,-373.5,-283.3
24.500,-373.8,-283.9
24.600,-373.4,-283.9
24.700,-373.6,-283.9
24.800,-373.8,-284.0
24.900,-374.1,-283.9
25.000,-374.4,-284.0
25.100,-374.3,-284.0
25.200,-374.3,-283.9
25.300,-374.4,-283.9
25.400,-374.5,-284.0
25.500,-374.1,-284.0
25.600,-374.5,-284.0
25.700,-374.2,-284.0
25.800,-374.5,-284.0
25.900,-374.4,-284.0
26.000,-373.3,-283.9
26.100,-373.3,-283.9
26.200,-373.2,-283.9
26.300,-373.1,-283.9
26.400,-373.1,-284.0
26.500,-373.2,-283.9
26.600,-373.2,-284.0
26.700,-373.2,-284.0
26.800,-373.2,-284.0
26.900,-373.1,-284.0
27.000,-373.1,-284.0
27.100,-373.1,-284.1
27.200,-373.1,-284.0
27.300,-373.2,-284.1
27.400,-373.2,-284.1
27.500,-373.2,-284.1
27.600,-373.2,-284.1
27.700,-373.1,-284.1
27.800,-373.1,-284.1
27.900,-373.0,-284.1
28.000,-373.1,-284.2
28.100,-373.1,-284.1
28.200,-373.0,-284.1
28.300,-373.1,-284.1
28.400,-373.2,-284.1
28.500,-373.0,-284.3
28.600,-373.1,-284.2
28.700,-373.1,-284.3
28.800,-373.0,-284.2
28.900,-373.1,-284.9
29.000,-373.1,-284.9
29.100,-373.1,-284.9
29.200,-373.1,-285.0
29.300,-373.0,-285.0
29.400,-373.1,-285.0
29.500,-373.2,-285.0
29.600,-372.9,-285.0
29.700,-372.6,-285.0
29.800,-372.5,-285.0
29.900,-372.1,-285.0
30.000,-372.4,-285.1
30.100,-372.1,-285.1
30.200,-372.3,-285.1
30.300,-372.1,-285.1
30.400,-372.3,-285.1
30.500,-372.1,-285.1
30.600,-372.1,-285.1
30.700,-372.2,-284.7
30.800,-372.1,-284.9
30.900,-372.2,-284.8
31.000,-372.1,-284.9
31.100,-372.2,-284.9
31.200,-372.1,-284.9
31.300,-372.1,-284.8
31.400,-372.1,-284.9
31.500,-372.0,-284.9
31.600,-372.1,-284.9
31.700,-372.0,-285.0
31.800,-372.1,-285.0
31.900,-372.0,-285.0
32.000,-371.9,-285.0
32.100,-372.0,-285.0
32.200,-372.0,-285.1
32.300,-372.0,-285.1
32.400,-372.1,-285.2
32.500,-372.1,-285.1
32.600,-372.0,-285.1
32.700,-371.9,-285.1
32.800,-372.0,-285.1
32.900,-372.0,-285.2
33.000,-372.0,-285.2
33.100,-372.0,-285.2
33.200,-371.5,-285.3
33.300,-371.5,-285.3
33.400,-371.4,-285.3
33.500,-371.3,-285.3
33.600,-371.3,-285.2
33.700,-371.3,-285.3
33.800,-371.3,-285.3
33.900,-371.4,-285.3
34.000,-371.1,-285.3
34.100,-371.3,-285.3
34.200,-371.1,-285.3
34.300,-371.1,-285.4
34.400,-371.3,-285.5
34.500,-371.2,-285.4
34.600,-371.3,-285.4
34.700,-371.1,-285.4
34.800,-371.2,-285.4
34.900,-371.1,-285.9
35.000,-371.3,-285.6
35.100,-371.3,-285.7
35.200,-371.2,-285.7
35.300,-371.2,-285.8
35.400,-371.3,-285.8
35.500,-371.1,-285.8
35.600,-371.1,-285.8
35.700,-371.2,-285.8
35.800,-371.2,-285.8
35.900,-371.1,-285.8
36.000,-371.1,-285.9
36.100,-371.1,-285.9
36.200,-371.0,-285.9
36.300,-371.3,-285.9
36.400,-371.1,-285.9
36.500,-371.1,-285.9
36.600,-371.0,-285.9
36.700,-371.1,-285.9
36.800,-370.9,-285.9
36.900,-371.1,-286.0
37.000,-371.1,-286.0
37.100,-371.2,-286.0
37.200,-371.0,-286.0
37.300,-371.0,-286.0
37.400,-371.0,-286.0
37.500,-371.0,-286.1
37.600,-370.9,-286.1
37.700,-370.4,-286.1
37.800,-370.5,-286.1
37.900,-371.1,-286.1
38.000,-371.1,-286.1
38.100,-370.6,-286.2
38.200,-370.5,-286.2
38.300,-370.4,-286.2
38.400,-370.4,-286.2
38.500,-370.5,-286.2
38.600,-370.6,-286.3
38.700,-370.3,-286.3
38.800,-370.3,-286.3
38.900,-370.2,-286.3
39.000,-370.3,-286.3
39.100,-370.3,-286.3
39.200,-370.3,-286.3
39.300,-370.4,-286.4
39.400,-370.5,-286.4
39.500,-370.3,-286.4
39.600,-370.3,-286.4
39.700,-370.4,-286.4
39.800,-370.4,-286.9
39.900,-370.3,-286.9
40.000,-370.3,-286.9
40.100,-370.2,-286.8
40.200,-370.3,-286.6
40.300,-370.3,-286.7
40.400,-370.2,-286.7
40.500,-370.2,-286.7
40.600,-370.2,-286.8
40.700,-370.3,-286.8
40.800,-370.2,-286.7
40.900,-370.1,-286.8
41.000,-370.3,-286.8
41.100,-370.2,-286.8
41.200,-370.1,-286.8
41.300,-370.2,-286.8
41.400,-370.1,-286.8
41.500,-370.1,-286.9
41.600,-370.3,-286.9
41.700,-370.1,-286.9
41.800,-370.0,-286.9
41.900,-370.1,-286.9
42.000,-370.1,-286.9
42.100,-370.1,-286.9
42.200,-370.2,-287.0
42.300,-370.2,-287.0
42.400,-370.1,-287.0
42.500,-370.1,-287.0
42.600,-370.1,-287.1
42.700,-370.0,-287.1
42.800,-369.6,-287.1
42.900,-369.5,-287.1
43.000,-369.5,-287.1
43.100,-369.4,-287.2
43.200,-369.5,-287.2
43.300,-369.4,-287.2
43.400,-369.3,-287.2
43.500,-369.4,-287.2
43.600,-369.3,-287.3
43.700,-369.3,-287.2
43.800,-369.4,-287.3
43.900,-369.4,-287.3
44.000,-369.5,-287.3
44.100,-369.5,-287.3
44.200,-369.3,-287.3
44.300,-369.3,-287.3
44.400,-369.3,-287.4
44.500,-369.6,-287.3
44.600,-369.4,-287.4
44.700,-369.4,-287.4
44.800,-369.2,-287.8
44.900,-369.3,-287.8
45.000,-369.3,-287.9
45.100,-369.5,-287.8
45.200,-369.3,-287.8
45.300,-369.2,-287.9
45.400,-369.4,-287.9
45.500,-369.4,-287.9
45.600,-369.4,-287.8
45.700,-369.2,-287.9
45.800,-369.2,-287.7
45.900,-369.5,-287.9
46.000,-369.3,-287.9
46.100,-369.3,-288.0
46.200,-369.3,-287.8
46.300,-369.3,-287.9
46.400,-369.5,-287.8
46.500,-369.2,-287.8
46.600,-369.1,-287.9
46.700,-369.1,-287.9
46.800,-369.3,-287.9
46.900,-369.2,-288.0
47.000,-369.3,-288.0
47.100,-369.2,-288.0
47.200,-369.2,-287.9
47.300,-369.3,-288.0
47.400,-369.2,-287.9
47.500,-369.3,-288.0
47.600,-369.2,-288.0
47.700,-369.2,-288.0
47.800,-369.3,-288.0
47.900,-369.1,-288.0
48.000,-369.2,-288.0
48.100,-369.3,-288.1
48.200,-369.2,-288.1
48.300,-369.3,-288.0
48.400,-369.2,-288.1
48.500,-369.1,-288.1
48.600,-369.3,-288.1
48.700,-369.1,-288.0
48.800,-369.3,-288.1
48.900,-369.3,-288.2
49.000,-369.2,-288.1
49.100,-369.2,-288.1
49.200,-369.3,-288.2
49.300,-369.1,-288.2
49.400,-369.1,-288.2
49.500,-369.2,-288.2
49.600,-369.2,-288.2
49.700,-369.2,-288.2
49.800,-369.3,-288.2
49.900,-369.3,-288.2
50.000,-369.2,-288.3
50.100,-369.2,-288.2
50.200,-369.4,-288.3
50.300,-369.2,-288.2
50.400,-369.2,-288.3
50.500,-369.3,-288.3
50.600,-369.3,-288.3
50.700,-369.3,-288.7
50.800,-369.1,-288.9
50.900,-369.3,-288.8
51.000,-369.2,-288.9
51.100,-369.2,-288.8
51.200,-369.0,-288.9
51.300,-369.3,-288.9
51.400,-369.3,-288.9
51.500,-369.1,-289.0
51.600,-369.1,-288.9
51.700,-369.3,-288.8
51.800,-369.2,-288.9
51.900,-369.2,-288.8
52.000,-369.2,-288.9
52.100,-369.3,-288.8
52.200,-369.2,-288.9
52.300,-369.3,-288.9
52.400,-369.2,-288.9
52.500,-369.3,-288.9
52.600,-369.2,-288.9
52.700,-369.1,-288.9
52.800,-369.3,-288.9
52.900,-369.1,-289.0
53.000,-369.2,-288.9
53.100,-369.3,-289.0
53.200,-369.2,-288.9
53.300,-369.2,-289.0
53.400,-369.2,-288.9
53.500,-369.3,-289.0
53.600,-369.2,-289.0
53.700,-369.1,-289.1
53.800,-369.1,-289.1
53.900,-369.2,-289.1
54.000,-369.0,-289.1
54.100,-369.1,-289.1
54.200,-369.0,-289.1
54.300,-369.1,-289.1
54.400,-369.2,-289.1
54.500,-369.2,-289.1
54.600,-369.1,-289.1
54.700,-369.2,-289.2
54.800,-369.3,-289.2
54.900,-369.1,-289.2
55.000,-369.2,-289.2
55.100,-369.3,-289.2
55.200,-369.3,-289.2
55.300,-369.2,-289.2
55.400,-369.1,-289.2
55.500,-369.1,-289.4
55.600,-369.1,-289.6
55.700,-369.1,-289.7
55.800,-369.2,-289.8
55.900,-369.0,-289.9
56.000,-369.1,-289.8
56.100,-369.2,-289.9
56.200,-369.0,-289.9
56.300,-369.0,-289.9
56.400,-369.2,-290.0
56.500,-368.9,-289.9
56.600,-369.1,-290.0
56.700,-369.1,-289.9
56.800,-369.2,-289.9
56.900,-369.6,-289.9
57.000,-369.5,-289.9
57.100,-369.3,-290.0
57.200,-369.2,-290.0
57.300,-369.3,-289.9
57.400,-369.3,-290.0
57.500,-369.2,-290.0
57.600,-369.1,-290.1
57.700,-369.1,-290.0
57.800,-369.1,-290.0
57.900,-368.9,-290.1
58.000,-368.9,-290.1
58.100,-368.9,-290.1
58.200,-368.9,-290.2
58.300,-368.6,-290.2
58.400,-368.4,-290.2
58.500,-368.0,-290.3
58.600,-368.1,-290.8
58.700,-367.5,-291.0
58.800,-367.5,-291.1
58.900,-367.2,-291.1
59.000,-367.5,-291.1
59.100,-367.5,-290.9
59.200,-367.5,-290.8
59.300,-367.6,-291.0
59.400,-368.0,-290.9
59.500,-368.0,-291.0
59.600,-368.0,-291.0
59.700,-368.1,-290.9
59.800,-368.1,-291.0
59.900,-368.2,-291.0
60.000,-368.1,-291.0
60.100,-368.1,-291.0
60.200,-368.1,-291.0
60.300,-368.2,-291.0
60.400,-368.1,-291.0
60.500,-368.1,-291.1
60.600,-368.0,-291.0
60.700,-368.1,-291.0
60.800,-368.2,-291.0
60.900,-368.1,-291.0
61.000,-368.1,-291.0
61.100,-368.2,-291.1
61.200,-368.3,-291.0
61.300,-368.0,-291.0
61.400,-368.2,-291.1
61.500,-368.1,-291.1
61.600,-368.2,-291.1
61.700,-368.0,-291.1
61.800,-368.0,-291.0
61.900,-368.1,-291.1
62.000,-368.1,-291.1
62.100,-368.1,-291.1
62.200,-368.1,-291.1
62.300,-368.2,-291.1
62.400,-367.9,-291.1
62.500,-368.1,-291.1
62.600,-368.0,-291.1
62.700,-368.1,-291.1
62.800,-368.1,-291.1
62.900,-368.1,-291.1
63.000,-368.0,-291.1
63.100,-368.0,-291.2
63.200,-368.1,-291.2
63.300,-368.0,-291.1
63.400,-368.1,-291.1
63.500,-367.9,-291.2
63.600,-367.9,-291.1
63.700,-368.1,-291.1
63.800,-368.1,-291.1
63.900,-368.0,-291.2
64.000,-367.9,-291.2
64.100,-368.0,-291.1
64.200,-368.1,-291.2
64.300,-368.1,-291.2
64.400,-367.9,-291.2
64.500,-368.0,-291.2
64.600,-368.0,-291.2
64.700,-368.0,-291.1
64.800,-368.0,-291.2
64.900,-368.1,-291.2
65.000,-368.0,-291.2
65.100,-368.0,-291.2
65.200,-368.0,-291.3
65.300,-367.9,-291.2
65.400,-368.2,-291.3
65.500,-368.0,-291.2
65.600,-367.9,-291.3
65.700,-368.0,-291.2
65.800,-368.0,-291.2
65.900,-367.9,-291.3
66.000,-368.0,-291.3
66.100,-367.6,-291.3
66.200,-367.5,-291.3
66.300,-367.9,-291.3
66.400,-367.6,-291.3
66.500,-367.5,-291.3
66.600,-367.5,-291.3
66.700,-367.4,-291.3
66.800,-367.4,-291.3
66.900,-367.5,-291.3
67.000,-367.3,-291.3
67.100,-367.3,-291.3
67.200,-367.4,-291.3
67.300,-367.5,-291.3
67.400,-367.4,-291.4
67.500,-367.4,-291.3
67.600,-367.3,-291.4
67.700,-367.4,-291.4
67.800,-367.2,-291.4
67.900,-367.4,-291.4
68.000,-367.4,-291.7
68.100,-367.3,-292.0
68.200,-367.5,-292.1
68.300,-367.2,-292.0
68.400,-367.4,-292.1
68.500,-367.3,-292.1
68.600,-367.3,-292.1
68.700,-367.5,-292.1
68.800,-367.3,-292.1
68.900,-367.4,-292.1
69.000,-367.3,-292.1
69.100,-367.3,-292.1
69.200,-367.5,-292.1
69.300,-367.3,-292.2
69.400,-367.3,-292.1
69.500,-367.2,-292.2
69.600,-367.2,-292.2
69.700,-367.3,-292.1
69.800,-367.3,-292.1
69.900,-367.3,-292.2
70.000,-367.5,-292.1
70.100,-367.3,-292.2
70.200,-367.4,-292.2
70.300,-367.3,-292.2
70.400,-367.3,-292.3
70.500,-367.2,-292.2
70.600,-367.2,-292.2
70.700,-367.4,-292.2
70.800,-367.3,-292.2
70.900,-367.3,-292.3
71.000,-367.2,-292.2
71.100,-367.2,-292.2
71.200,-367.4,-292.3
71.300,-367.3,-292.2
71.400,-367.3,-292.2
71.500,-367.4,-292.2
71.600,-367.4,-292.2
71.700,-367.5,-292.2
71.800,-367.3,-292.2
71.900,-367.4,-292.2
72.000,-367.3,-292.2
72.100,-367.4,-292.2
72.200,-367.3,-292.2
72.300,-367.3,-292.3
72.400,-367.3,-292.2
72.500,-367.3,-292.3
72.600,-367.4,-292.3
72.700,-367.1,-292.3
72.800,-367.3,-292.3
72.900,-367.4,-292.3
73.000,-367.3,-292.3
73.100,-367.5,-292.3
73.200,-367.3,-292.3
73.300,-367.1,-292.3
73.400,-367.4,-292.3
73.500,-367.3,-292.4
73.600,-367.4,-292.3
73.700,-367.5,-292.4
73.800,-367.3,-292.3
73.900,-367.2,-292.4
74.000,-367.3,-292.3
74.100,-367.4,-292.4
74.200,-367.6,-292.6
74.300,-367.4,-292.8
74.400,-367.2,-293.0
74.500,-367.1,-293.0
74.600,-367.2,-293.0
74.700,-367.2,-293.0
74.800,-367.3,-293.0
74.900,-367.4,-293.0
75.000,-367.2,-293.1
75.100,-367.2,-293.0
75.200,-367.2,-293.0
75.300,-367.4,-293.1
75.400,-367.1,-293.0
75.500,-367.2,-293.0
75.600,-367.2,-293.1
75.700,-367.3,-293.0
75.800,-367.3,-293.1
75.900,-367.2,-293.0
76.000,-367.2,-293.1
76.100,-367.3,-293.1
76.200,-367.2,-293.1
76.300,-367.2,-293.0
76.400,-367.1,-293.1
76.500,-367.2,-293.1
76.600,-367.2,-293.1
76.700,-367.2,-293.1
76.800,-367.4,-293.1
76.900,-367.1,-293.1
77.000,-367.2,-293.1
77.100,-367.1,-293.2
77.200,-367.0,-293.2
77.300,-367.2,-293.2
77.400,-367.3,-293.1
77.500,-367.0,-293.2
77.600,-367.0,-293.3
77.700,-367.2,-293.2
77.800,-367.0,-293.2
77.900,-367.1,-293.3
78.000,-367.0,-293.2
78.100,-367.1,-293.2
78.200,-367.1,-293.2
78.300,-367.1,-293.2
78.400,-367.1,-293.2
78.500,-367.1,-293.2
78.600,-367.1,-293.2
78.700,-367.1,-293.3
78.800,-367.1,-293.3
78.900,-367.0,-293.3
79.000,-367.2,-293.3
79.100,-367.1,-293.3
79.200,-367.2,-293.3
79.300,-367.1,-293.3
79.400,-367.0,-293.3
79.500,-367.1,-293.3
79.600,-367.0,-293.3
79.700,-367.1,-293.3
79.800,-367.1,-293.4
79.900,-366.9,-293.2
80.000,-367.2,-293.3
80.100,-367.0,-293.4
80.200,-367.1,-293.2
80.300,-366.9,-293.3
80.400,-366.9,-293.4
80.500,-366.5,-293.3
80.600,-366.5,-293.4
80.700,-366.5,-293.4
80.800,-366.3,-293.3
80.900,-366.5,-293.4
81.000,-366.5,-293.3
81.100,-366.4,-293.4
81.200,-366.5,-293.4
81.300,-366.5,-293.4
81.400,-366.4,-293.4
81.500,-366.3,-293.8
81.600,-366.3,-293.6
81.700,-366.1,-293.6
81.800,-366.5,-294.0
81.900,-366.6,-294.0
82.000,-366.3,-293.9
82.100,-366.4,-293.9
82.200,-366.3,-294.0
82.300,-366.4,-293.9
82.400,-366.2,-294.0
82.500,-366.4,-294.0
82.600,-366.3,-293.9
82.700,-366.3,-294.0
82.800,-366.5,-293.9
82.900,-366.2,-294.0
83.000,-366.2,-294.0
83.100,-366.4,-294.0
83.200,-366.2,-294.0
83.300,-366.3,-294.0
83.400,-366.5,-294.0
83.500,-366.2,-294.0
83.600,-366.2,-294.0
83.700,-366.3,-294.0
83.800,-366.3,-294.0
83.900,-366.3,-294.1
84.000,-366.2,-294.1
84.100,-366.2,-294.0
84.200,-366.4,-294.0
84.300,-366.4,-294.0
84.400,-366.2,-294.0
84.500,-366.3,-294.1
84.600,-366.4,-294.0
84.700,-366.2,-294.0
84.800,-366.3,-294.1
84.900,-366.4,-294.0
85.000,-366.1,-294.1
85.100,-366.1,-294.1
85.200,-366.3,-294.1
85.300,-366.2,-294.1
85.400,-366.2,-294.1
85.500,-366.4,-294.1
85.600,-366.4,-294.1
85.700,-366.2,-294.1
85.800,-366.1,-294.2
85.900,-366.2,-294.1
86.000,-366.3,-294.2
86.100,-366.3,-294.1
86.200,-366.3,-294.1
86.300,-366.2,-294.1
86.400,-366.2,-294.2
86.500,-366.3,-294.2
86.600,-366.2,-294.2
86.700,-366.2,-294.2
86.800,-366.3,-294.1
86.900,-366.1,-294.2
87.000,-366.3,-294.2
87.100,-366.2,-294.2
87.200,-366.3,-294.2
87.300,-366.2,-294.2
87.400,-366.0,-294.2
87.500,-366.2,-294.3
87.600,-366.3,-294.2
87.700,-366.2,-294.2
87.800,-366.1,-294.2
87.900,-366.1,-294.3
88.000,-366.3,-294.3
88.100,-366.2,-294.2
88.200,-366.2,-294.2
88.300,-366.1,-294.3
88.400,-366.3,-294.3
88.500,-366.3,-294.3
88.600,-366.2,-294.3
88.700,-366.2,-294.3
88.800,-366.0,-294.3
88.900,-366.1,-294.3
89.000,-366.1,-294.3
89.100,-366.2,-294.3
89.200,-366.2,-294.3
89.300,-366.1,-294.3
89.400,-366.1,-294.3
89.500,-366.2,-294.3
89.600,-366.2,-294.4
89.700,-366.2,-294.3
89.800,-366.2,-294.4
89.900,-366.1,-294.4
90.000,-366.2,-294.3
90.100,-366.3,-294.3
90.200,-366.2,-294.5
90.300,-366.0,-294.5
90.400,-366.0,-294.6
90.500,-366.3,-294.5
90.600,-366.1,-294.6
90.700,-366.2,-294.5
90.800,-366.2,-294.6
90.900,-365.9,-294.6
91.000,-366.1,-294.5
91.100,-366.1,-294.6
91.200,-366.1,-294.5
91.300,-366.1,-294.6
91.400,-366.0,-294.6
91.500,-366.0,-294.6
91.600,-365.9,-294.6
91.700,-366.0,-294.5
91.800,-366.1,-294.6
91.900,-365.5,-294.7
92.000,-365.5,-294.6
92.100,-365.4,-294.6
92.200,-365.9,-294.6
92.300,-365.5,-294.7
92.400,-365.9,-294.7
92.500,-365.9,-294.7
92.600,-366.0,-294.6
92.700,-366.1,-294.6
92.800,-366.0,-294.6
92.900,-365.5,-294.6
93.000,-365.4,-294.7
93.100,-365.6,-294.6
93.200,-365.4,-294.6
93.300,-365.4,-294.7
93.400,-365.5,-294.5
93.500,-365.4,-294.6
93.600,-365.5,-294.7
93.700,-365.4,-294.7
93.800,-365.5,-294.7
93.900,-365.4,-294.6
94.000,-365.5,-294.6
94.100,-365.3,-294.7
94.200,-365.3,-294.7
94.300,-365.3,-294.6
94.400,-365.4,-294.6
94.500,-365.4,-294.7
94.600,-365.4,-294.7
94.700,-365.4,-294.7
94.800,-365.5,-294.6
94.900,-365.4,-294.7
95.000,-365.4,-294.7
95.100,-365.4,-294.7
95.200,-365.4,-294.7
95.300,-365.3,-294.7
95.400,-365.3,-294.7
95.500,-365.4,-294.7
95.600,-365.5,-294.7
95.700,-365.4,-294.7
95.800,-365.4,-294.7
95.900,-365.3,-294.7
96.000,-365.5,-294.7
96.100,-365.5,-294.7
96.200,-365.2,-294.8
96.300,-365.4,-294.7
96.400,-365.4,-294.7
96.500,-365.3,-294.7
96.600,-365.3,-294.7
96.700,-365.4,-294.7
96.800,-365.4,-294.7
96.900,-365.4,-294.7
97.000,-365.4,-294.8
97.100,-365.4,-294.7
97.200,-365.3,-294.8
97.300,-365.4,-294.7
97.400,-365.2,-295.1
97.500,-365.3,-295.6
97.600,-365.2,-295.6
97.700,-365.4,-295.6
97.800,-365.5,-295.7
97.900,-365.4,-295.6
98.000,-365.2,-295.6
98.100,-365.2,-295.7
98.200,-365.4,-295.7
98.300,-365.4,-295.6
98.400,-365.2,-295.6
98.500,-365.3,-295.6
98.600,-365.3,-295.7
98.700,-365.4,-295.6
98.800,-365.3,-295.7
98.900,-365.1,-295.6
99.000,-365.4,-295.6
99.100,-365.2,-295.6
99.200,-365.4,-295.7
99.300,-365.4,-295.5
99.400,-365.3,-295.7
99.500,-365.2,-295.7
99.600,-365.3,-295.8
99.700,-365.2,-295.6
99.800,-365.4,-295.7
